Epoch;Iteration;Learning Rate;Training-loss;Test-loss;Validation-loss;Training-accuracy;Test-accuracy;Validation-Accuracy
0;-1;0.001;0.0;0.0;0.2261220043350639;0.0;0.0;0.271078884601593
1;-1;0.0010014876045454546;0.0;0.0;0.10812496458502553;0.0;0.0;0.43699002265930176
2;-1;0.001002975209090909;0.0;0.0;0.10666800005439057;0.0;0.0;0.4360834062099457
3;-1;0.0010044628136363636;0.0;0.0;0.10605254814602631;0.0;0.0;0.4433363676071167
4;-1;0.0010059504181818182;0.0;0.0;0.10569132107569615;0.0;0.0;0.45421576499938965
5;-1;0.0010074380227272728;0.0;0.0;0.10543669851715148;0.0;0.0;0.46600180864334106
6;-1;0.0010089256272727274;0.0;0.0;0.10523651321837466;0.0;0.0;0.4632819592952728
7;-1;0.0010104132318181818;0.0;0.0;0.10506848226397171;0.0;0.0;0.4605621099472046
8;-1;0.0010119008363636364;0.0;0.0;0.10492178384616518;0.0;0.0;0.4696282744407654
9;-1;0.001013388440909091;0.0;0.0;0.10479060912873638;0.0;0.0;0.472348153591156
10;-1;0.0010148760454545454;0.0;0.0;0.10467157669396203;0.0;0.0;0.472348153591156
11;-1;0.00101636365;0.0;0.0;0.1045625864224398;0.0;0.0;0.472348153591156
12;-1;0.0010178512545454545;0.0;0.0;0.10446226658832242;0.0;0.0;0.472348153591156
13;-1;0.0010193388590909091;0.0;0.0;0.10436968356127307;0.0;0.0;0.472348153591156
14;-1;0.0010208264636363637;0.0;0.0;0.10428417432510191;0.0;0.0;0.47960108518600464
15;-1;0.0010223140681818181;0.0;0.0;0.10420524006967885;0.0;0.0;0.48413416743278503
16;-1;0.0010238016727272727;0.0;0.0;0.10413247342186105;0.0;0.0;0.48776066303253174
17;-1;0.0010252892772727273;0.0;0.0;0.10406550749510793;0.0;0.0;0.4904805123806
18;-1;0.001026776881818182;0.0;0.0;0.10400398181762843;0.0;0.0;0.49229374527931213
19;-1;0.0010282644863636363;0.0;0.0;0.10394752270050474;0.0;0.0;0.48776066303253174
20;-1;0.001029752090909091;0.0;0.0;0.10389573592905232;0.0;0.0;0.48776066303253174
21;-1;0.0010312396954545455;0.0;0.0;0.10384820912564231;0.0;0.0;0.48685404658317566
22;-1;0.0010327273;0.0;0.0;0.10380452058802973;0.0;0.0;0.4932003617286682
23;-1;0.0010342149045454545;0.0;0.0;0.10376425130456458;0.0;0.0;0.4904805123806
24;-1;0.001035702509090909;0.0;0.0;0.10372699727924861;0.0;0.0;0.4932003617286682
25;-1;0.0010371901136363637;0.0;0.0;0.10369238010620345;0.0;0.0;0.49138712882995605
26;-1;0.0010386777181818183;0.0;0.0;0.10366005465608216;0.0;0.0;0.4932003617286682
27;-1;0.0010401653227272727;0.0;0.0;0.10362971355092897;0.0;0.0;0.49229374527931213
28;-1;0.0010416529272727273;0.0;0.0;0.10360108868381916;0.0;0.0;0.4932003617286682
29;-1;0.0010431405318181818;0.0;0.0;0.10357395036207671;0.0;0.0;0.4932003617286682
30;-1;0.0010446281363636362;0.0;0.0;0.10354810476183346;0.0;0.0;0.4941069781780243
31;-1;0.0010461157409090908;0.0;0.0;0.10352339034726206;0.0;0.0;0.4941069781780243
32;-1;0.0010476033454545454;0.0;0.0;0.10349967379725525;0.0;0.0;0.49501359462738037
33;-1;0.00104909095;0.0;0.0;0.10347684584610292;0.0;0.0;0.4941069781780243
34;-1;0.0010505785545454546;0.0;0.0;0.10345481731410075;0.0;0.0;0.4941069781780243
35;-1;0.0010520661590909092;0.0;0.0;0.10343351549450946;0.0;0.0;0.4941069781780243
36;-1;0.0010535537636363636;0.0;0.0;0.10341288097963373;0.0;0.0;0.4932003617286682
37;-1;0.0010550413681818182;0.0;0.0;0.10339286494979451;0.0;0.0;0.49229374527931213
38;-1;0.0010565289727272728;0.0;0.0;0.10337342691056664;0.0;0.0;0.49229374527931213
39;-1;0.0010580165772727272;0.0;0.0;0.10335453284105862;0.0;0.0;0.4904805123806
40;-1;0.0010595041818181818;0.0;0.0;0.10333615370480584;0.0;0.0;0.4932003617286682
41;-1;0.0010609917863636364;0.0;0.0;0.10331826427127597;0.0;0.0;0.4932003617286682
42;-1;0.001062479390909091;0.0;0.0;0.10330084219727433;0.0;0.0;0.4932003617286682
43;-1;0.0010639669954545456;0.0;0.0;0.10328386732157087;0.0;0.0;0.49229374527931213
44;-1;0.0010654546;0.0;0.0;0.10326732113149259;0.0;0.0;0.4932003617286682
45;-1;0.0010669422045454546;0.0;0.0;0.10325118636606448;0.0;0.0;0.49501359462738037
46;-1;0.0010684298090909092;0.0;0.0;0.10323544672600309;0.0;0.0;0.49592021107673645
47;-1;0.0010699174136363635;0.0;0.0;0.10322008666612562;0.0;0.0;0.49592021107673645
48;-1;0.0010714050181818181;0.0;0.0;0.10320509125040142;0.0;0.0;0.49682682752609253
49;-1;0.0010728926227272727;0.0;0.0;0.10319044605387209;0.0;0.0;0.4977334439754486
50;-1;0.0010743802272727273;0.0;0.0;0.1031761370990288;0.0;0.0;0.4977334439754486
51;-1;0.001075867831818182;0.0;0.0;0.10316215081701674;0.0;0.0;0.4977334439754486
52;-1;0.0010773554363636363;0.0;0.0;0.1031484740262814;0.0;0.0;0.5004532933235168
53;-1;0.001078843040909091;0.0;0.0;0.10313509392309021;0.0;0.0;0.5004532933235168
54;-1;0.0010803306454545455;0.0;0.0;0.10312199807977995;0.0;0.0;0.49954667687416077
55;-1;0.0010818182499999999;0.0;0.0;0.1031091744477045;0.0;0.0;0.49954667687416077
56;-1;0.0010833058545454545;0.0;0.0;0.10309661136272208;0.0;0.0;0.5013599395751953
57;-1;0.001084793459090909;0.0;0.0;0.10308429755170957;0.0;0.0;0.5013599395751953
58;-1;0.0010862810636363637;0.0;0.0;0.10307222213909613;0.0;0.0;0.502266526222229
59;-1;0.001087768668181818;0.0;0.0;0.10306037465276037;0.0;0.0;0.502266526222229
60;-1;0.0010892562727272727;0.0;0.0;0.10304874502891039;0.0;0.0;0.5013599395751953
61;-1;0.0010907438772727273;0.0;0.0;0.10303732361574118;0.0;0.0;0.5004532933235168
62;-1;0.0010922314818181819;0.0;0.0;0.10302610117579201;0.0;0.0;0.5004532933235168
63;-1;0.0010937190863636365;0.0;0.0;0.10301506888700489;0.0;0.0;0.5013599395751953
64;-1;0.0010952066909090908;0.0;0.0;0.1030042183425311;0.0;0.0;0.502266526222229
65;-1;0.0010966942954545454;0.0;0.0;0.1029935415493502;0.0;0.0;0.5031731724739075
66;-1;0.0010981819;0.0;0.0;0.10298303092576852;0.0;0.0;0.502266526222229
67;-1;0.0010996695045454546;0.0;0.0;0.10297267929785865;0.0;0.0;0.502266526222229
68;-1;0.001101157109090909;0.0;0.0;0.10296247989487997;0.0;0.0;0.5040797591209412
69;-1;0.0011026447136363636;0.0;0.0;0.10295242634370512;0.0;0.0;0.5031731724739075
70;-1;0.0011041323181818182;0.0;0.0;0.10294251266225204;0.0;0.0;0.502266526222229
71;-1;0.0011056199227272728;0.0;0.0;0.1029327332519086;0.0;0.0;0.502266526222229
72;-1;0.0011071075272727272;0.0;0.0;0.10292308288892026;0.0;0.0;0.502266526222229
73;-1;0.0011085951318181818;0.0;0.0;0.10291355671469855;0.0;0.0;0.5013599395751953
74;-1;0.0011100827363636364;0.0;0.0;0.10290415022501324;0.0;0.0;0.502266526222229
75;-1;0.001111570340909091;0.0;0.0;0.10289485925802637;0.0;0.0;0.5013599395751953
76;-1;0.0011130579454545454;0.0;0.0;0.10288567998114247;0.0;0.0;0.5004532933235168
77;-1;0.00111454555;0.0;0.0;0.10287660887666575;0.0;0.0;0.4986400604248047
78;-1;0.0011160331545454546;0.0;0.0;0.1028676427262722;0.0;0.0;0.4986400604248047
79;-1;0.0011175207590909092;0.0;0.0;0.10285877859434207;0.0;0.0;0.4977334439754486
80;-1;0.0011190083636363638;0.0;0.0;0.1028500138102183;0.0;0.0;0.4986400604248047
81;-1;0.0011204959681818181;0.0;0.0;0.10284134594949686;0.0;0.0;0.4977334439754486
82;-1;0.0011219835727272727;0.0;0.0;0.1028327728144835;0.0;0.0;0.4977334439754486
83;-1;0.0011234711772727273;0.0;0.0;0.10282429241398269;0.0;0.0;0.4986400604248047
84;-1;0.0011249587818181817;0.0;0.0;0.10281590294261488;0.0;0.0;0.49954667687416077
85;-1;0.0011264463863636363;0.0;0.0;0.10280760275987319;0.0;0.0;0.49954667687416077
86;-1;0.001127933990909091;0.0;0.0;0.10279939036915975;0.0;0.0;0.49954667687416077
87;-1;0.0011294215954545455;0.0;0.0;0.10279126439703445;0.0;0.0;0.4986400604248047
88;-1;0.0011309091999999999;0.0;0.0;0.10278322357292666;0.0;0.0;0.4986400604248047
89;-1;0.0011323968045454545;0.0;0.0;0.1027752667095405;0.0;0.0;0.4977334439754486
90;-1;0.001133884409090909;0.0;0.0;0.10276739268418258;0.0;0.0;0.4977334439754486
91;-1;0.0011353720136363637;0.0;0.0;0.1027596004212084;0.0;0.0;0.49682682752609253
92;-1;0.0011368596181818183;0.0;0.0;0.10275188887576892;0.0;0.0;0.49682682752609253
93;-1;0.0011383472227272727;0.0;0.0;0.10274425701900063;0.0;0.0;0.4977334439754486
94;-1;0.0011398348272727273;0.0;0.0;0.10273670382477097;0.0;0.0;0.4986400604248047
95;-1;0.0011413224318181819;0.0;0.0;0.10272922825805592;0.0;0.0;0.4986400604248047
96;-1;0.0011428100363636362;0.0;0.0;0.10272182926499025;0.0;0.0;0.4986400604248047
97;-1;0.0011442976409090908;0.0;0.0;0.10271450576459677;0.0;0.0;0.4986400604248047
98;-1;0.0011457852454545454;0.0;0.0;0.10270725664216956;0.0;0.0;0.4986400604248047
99;-1;0.00114727285;0.0;0.0;0.10270008074425312;0.0;0.0;0.4986400604248047
100;-1;0.0011487604545454546;0.0;0.0;0.10269297687513856;0.0;0.0;0.4977334439754486
101;-1;0.001150248059090909;0.0;0.0;0.10268594379477952;0.0;0.0;0.4977334439754486
102;-1;0.0011517356636363636;0.0;0.0;0.10267898021800091;0.0;0.0;0.4986400604248047
103;-1;0.0011532232681818182;0.0;0.0;0.10267208481488106;0.0;0.0;0.4977334439754486
104;-1;0.0011547108727272726;0.0;0.0;0.1026652562121631;0.0;0.0;0.4977334439754486
105;-1;0.0011561984772727272;0.0;0.0;0.10265849299556075;0.0;0.0;0.4977334439754486
106;-1;0.0011576860818181818;0.0;0.0;0.10265179371281365;0.0;0.0;0.4977334439754486
107;-1;0.0011591736863636364;0.0;0.0;0.10264515687736041;0.0;0.0;0.4977334439754486
108;-1;0.001160661290909091;0.0;0.0;0.10263858097249567;0.0;0.0;0.4977334439754486
109;-1;0.0011621488954545456;0.0;0.0;0.1026320644558886;0.0;0.0;0.4977334439754486
110;-1;0.0011636365;0.0;0.0;0.10262560576435086;0.0;0.0;0.4977334439754486
111;-1;0.0011651241045454543;0.0;0.0;0.10261920331875035;0.0;0.0;0.4977334439754486
112;-1;0.001166611709090909;0.0;0.0;0.10261285552897641;0.0;0.0;0.4977334439754486
113;-1;0.0011680993136363635;0.0;0.0;0.10260656079888049;0.0;0.0;0.4977334439754486
114;-1;0.0011695869181818181;0.0;0.0;0.10260031753111591;0.0;0.0;0.4977334439754486
115;-1;0.0011710745227272727;0.0;0.0;0.10259412413182156;0.0;0.0;0.49682682752609253
116;-1;0.0011725621272727273;0.0;0.0;0.102587979015099;0.0;0.0;0.49682682752609253
117;-1;0.0011740497318181817;0.0;0.0;0.10258188060724258;0.0;0.0;0.4977334439754486
118;-1;0.0011755373363636363;0.0;0.0;0.1025758273506894;0.0;0.0;0.4986400604248047
119;-1;0.001177024940909091;0.0;0.0;0.10256981770766908;0.0;0.0;0.4986400604248047
120;-1;0.0011785125454545453;0.0;0.0;0.10256385016353298;0.0;0.0;0.4977334439754486
121;-1;0.00118000015;0.0;0.0;0.10255792322975443;0.0;0.0;0.4977334439754486
122;-1;0.0011814877545454545;0.0;0.0;0.1025520354465912;0.0;0.0;0.4977334439754486
123;-1;0.001182975359090909;0.0;0.0;0.1025461853854165;0.0;0.0;0.4977334439754486
124;-1;0.0011844629636363635;0.0;0.0;0.10254037165071199;0.0;0.0;0.49682682752609253
125;-1;0.0011859505681818183;0.0;0.0;0.10253459288173941;0.0;0.0;0.49682682752609253
126;-1;0.0011874381727272727;0.0;0.0;0.1025288477538926;0.0;0.0;0.49682682752609253
127;-1;0.0011889257772727273;0.0;0.0;0.10252313497974504;0.0;0.0;0.49682682752609253
128;-1;0.0011904133818181816;0.0;0.0;0.10251745330980942;0.0;0.0;0.49682682752609253
129;-1;0.0011919009863636362;0.0;0.0;0.10251180153301877;0.0;0.0;0.49682682752609253
130;-1;0.0011933885909090908;0.0;0.0;0.10250617847695025;0.0;0.0;0.49682682752609253
131;-1;0.0011948761954545454;0.0;0.0;0.1025005830078089;0.0;0.0;0.49682682752609253
132;-1;0.0011963638;0.0;0.0;0.10249501403018768;0.0;0.0;0.4977334439754486
133;-1;0.0011978514045454544;0.0;0.0;0.10248947048662706;0.0;0.0;0.4977334439754486
134;-1;0.001199339009090909;0.0;0.0;0.10248395135698568;0.0;0.0;0.4977334439754486
135;-1;0.0012008266136363636;0.0;0.0;0.10247845565765394;0.0;0.0;0.4977334439754486
136;-1;0.0012023142181818182;0.0;0.0;0.10247298244061769;0.0;0.0;0.4977334439754486
137;-1;0.0012038018227272726;0.0;0.0;0.10246753079239922;0.0;0.0;0.4977334439754486
138;-1;0.0012052894272727272;0.0;0.0;0.10246209983289163;0.0;0.0;0.49682682752609253
139;-1;0.0012067770318181818;0.0;0.0;0.10245668871410753;0.0;0.0;0.49682682752609253
140;-1;0.0012082646363636364;0.0;0.0;0.10245129661885743;0.0;0.0;0.49682682752609253
141;-1;0.0012097522409090908;0.0;0.0;0.1024459227593772;0.0;0.0;0.49682682752609253
142;-1;0.0012112398454545454;0.0;0.0;0.10244056637592172;0.0;0.0;0.49682682752609253
143;-1;0.00121272745;0.0;0.0;0.10243522673533709;0.0;0.0;0.49682682752609253
144;-1;0.0012142150545454546;0.0;0.0;0.10242990312963095;0.0;0.0;0.49682682752609253
145;-1;0.001215702659090909;0.0;0.0;0.10242459487455047;0.0;0.0;0.49682682752609253
146;-1;0.0012171902636363635;0.0;0.0;0.10241930130818057;0.0;0.0;0.49682682752609253
147;-1;0.0012186778681818181;0.0;0.0;0.10241402178957652;0.0;0.0;0.49682682752609253
148;-1;0.0012201654727272727;0.0;0.0;0.10240875569743607;0.0;0.0;0.49682682752609253
149;-1;0.0012216530772727271;0.0;0.0;0.10240350242882341;0.0;0.0;0.49682682752609253
150;-1;0.0012231406818181817;0.0;0.0;0.10239826139794794;0.0;0.0;0.49682682752609253
151;-1;0.0012246282863636363;0.0;0.0;0.10239303203500807;0.0;0.0;0.49682682752609253
152;-1;0.001226115890909091;0.0;0.0;0.10238781378510059;0.0;0.0;0.49682682752609253
153;-1;0.0012276034954545453;0.0;0.0;0.10238260610720051;0.0;0.0;0.49682682752609253
154;-1;0.0012290911;0.0;0.0;0.10237740847321163;0.0;0.0;0.49592021107673645
155;-1;0.0012305787045454545;0.0;0.0;0.10237222036709288;0.0;0.0;0.49501359462738037
156;-1;0.001232066309090909;0.0;0.0;0.10236704128405577;0.0;0.0;0.49501359462738037
157;-1;0.0012335539136363637;0.0;0.0;0.10236187072983224;0.0;0.0;0.49501359462738037
158;-1;0.001235041518181818;0.0;0.0;0.10235670822001872;0.0;0.0;0.49592021107673645
159;-1;0.0012365291227272727;0.0;0.0;0.10235155327948083;0.0;0.0;0.49592021107673645
160;-1;0.0012380167272727273;0.0;0.0;0.10234640544182882;0.0;0.0;0.49592021107673645
161;-1;0.0012395043318181819;0.0;0.0;0.10234126424895407;0.0;0.0;0.49592021107673645
162;-1;0.0012409919363636362;0.0;0.0;0.10233612925062097;0.0;0.0;0.49592021107673645
163;-1;0.0012424795409090908;0.0;0.0;0.10233100000411864;0.0;0.0;0.49592021107673645
164;-1;0.0012439671454545454;0.0;0.0;0.10232587607395804;0.0;0.0;0.49592021107673645
165;-1;0.00124545475;0.0;0.0;0.10232075703162105;0.0;0.0;0.49592021107673645
166;-1;0.0012469423545454544;0.0;0.0;0.10231564245534645;0.0;0.0;0.49592021107673645
167;-1;0.001248429959090909;0.0;0.0;0.1023105319299599;0.0;0.0;0.49592021107673645
168;-1;0.0012499175636363636;0.0;0.0;0.10230542504673584;0.0;0.0;0.49592021107673645
169;-1;0.001251405168181818;0.0;0.0;0.1023003214032898;0.0;0.0;0.49592021107673645
170;-1;0.0012528927727272726;0.0;0.0;0.10229522060350174;0.0;0.0;0.49592021107673645
171;-1;0.0012543803772727272;0.0;0.0;0.10229012225745797;0.0;0.0;0.49592021107673645
172;-1;0.0012558679818181818;0.0;0.0;0.10228502598142065;0.0;0.0;0.49592021107673645
173;-1;0.0012573555863636364;0.0;0.0;0.1022799313978094;0.0;0.0;0.49592021107673645
174;-1;0.001258843190909091;0.0;0.0;0.10227483813520047;0.0;0.0;0.49592021107673645
175;-1;0.0012603307954545454;0.0;0.0;0.10226974582834081;0.0;0.0;0.49501359462738037
176;-1;0.0012618184;0.0;0.0;0.10226465411816839;0.0;0.0;0.49501359462738037
177;-1;0.0012633060045454546;0.0;0.0;0.10225956265184377;0.0;0.0;0.49501359462738037
178;-1;0.001264793609090909;0.0;0.0;0.10225447108278768;0.0;0.0;0.49501359462738037
179;-1;0.0012662812136363636;0.0;0.0;0.10224937907072229;0.0;0.0;0.49501359462738037
180;-1;0.0012677688181818181;0.0;0.0;0.10224428628171703;0.0;0.0;0.49501359462738037
181;-1;0.0012692564227272727;0.0;0.0;0.10223919238823563;0.0;0.0;0.49501359462738037
182;-1;0.0012707440272727271;0.0;0.0;0.10223409706918435;0.0;0.0;0.49501359462738037
183;-1;0.0012722316318181817;0.0;0.0;0.10222900000995865;0.0;0.0;0.49501359462738037
184;-1;0.0012737192363636363;0.0;0.0;0.1022239009024905;0.0;0.0;0.49501359462738037
185;-1;0.0012752068409090907;0.0;0.0;0.10221879944529152;0.0;0.0;0.49501359462738037
186;-1;0.0012766944454545453;0.0;0.0;0.10221369534349532;0.0;0.0;0.4941069781780243
187;-1;0.00127818205;0.0;0.0;0.10220858830889493;0.0;0.0;0.4941069781780243
188;-1;0.0012796696545454545;0.0;0.0;0.1022034780599763;0.0;0.0;0.4941069781780243
189;-1;0.001281157259090909;0.0;0.0;0.10219836432194951;0.0;0.0;0.4941069781780243
190;-1;0.0012826448636363637;0.0;0.0;0.1021932468267731;0.0;0.0;0.4941069781780243
191;-1;0.001284132468181818;0.0;0.0;0.10218812531317327;0.0;0.0;0.4941069781780243
192;-1;0.0012856200727272727;0.0;0.0;0.10218299952666099;0.0;0.0;0.4941069781780243
193;-1;0.0012871076772727273;0.0;0.0;0.10217786921953968;0.0;0.0;0.49501359462738037
194;-1;0.0012885952818181817;0.0;0.0;0.10217273415091044;0.0;0.0;0.49501359462738037
195;-1;0.0012900828863636363;0.0;0.0;0.10216759408667142;0.0;0.0;0.49501359462738037
196;-1;0.0012915704909090909;0.0;0.0;0.10216244879950954;0.0;0.0;0.49501359462738037
197;-1;0.0012930580954545455;0.0;0.0;0.1021572980688908;0.0;0.0;0.49501359462738037
198;-1;0.0012945456999999998;0.0;0.0;0.10215214168104132;0.0;0.0;0.4941069781780243
199;-1;0.0012960333045454544;0.0;0.0;0.10214697942892552;0.0;0.0;0.4941069781780243
